what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1340124069153
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1340124069153
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1340124069154
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1340124069154
stopped,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1340124069154
stopped,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1340124069154
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1340124069154
stopped,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1340124069163
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.providers.ide",1340124069163
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.action.ide",1340124069163
stopped,bundle,org.eclipse.emf.ecoretools.diagram.ui.outline,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram.ui.outline",1340124069163
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.geoshapes",1340124069163
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.render",1340124069163
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing.render",1340124069163
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing",1340124069163
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.5.0.v20110216-2230,"org.eclipse.gmf.runtime.diagram.ui.providers",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.ui.actions",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.dnd,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.dnd",1340124069164
stopped,bundle,org.eclipse.emf.ecoretools.filters,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.filters",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide,1.2.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.resources.editor",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.4.2.v20101129-2230,"org.eclipse.gmf.runtime.diagram.ui.properties",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui,1.5.0.v20110309-2230,"org.eclipse.gmf.runtime.diagram.ui",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.5.0.v20101222-2230,"org.eclipse.gmf.runtime.emf.ui.properties",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.emf.ui,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.ui",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action,1.5.0.v20110607-1200,"org.eclipse.gmf.runtime.common.ui.action",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.4.0.v20100430-1518,"org.eclipse.gmf.runtime.common.ui.services.action",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.type.ui",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services,1.3.1.v20101118-2230,"org.eclipse.gmf.runtime.common.ui.services",1340124069164
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.dnd.ide,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.services.dnd.ide",1340124069164
